trainSize,testSize,dimention,selRatio,model,measure,value,method,dataset,noise,train_seed
5000,5000,2,1,NeuralNet,time(s),719.9716096,noselect,blobs,0.2,3
5000,5000,2,1,NeuralNet,time(s),733.6659875,noselect,blobs,0.2,4
5000,5000,2,1,NeuralNet,time(s),733.6659875,noselect,blobs,0.2,4
5000,5000,2,1,NeuralNet,time(s),728.3801231,noselect,blobs,0.2,5
5000,5000,2,1,NeuralNet,time(s),728.3801231,noselect,blobs,0.2,5
5000,5000,2,1,NeuralNet,time(s),854.1906729,noselect,XOR,0.2,2
5000,5000,2,1,NeuralNet,time(s),854.1906729,noselect,XOR,0.2,2
5000,5000,2,1,NeuralNet,time(s),862.8375487,noselect,XOR,0.2,3
5000,5000,2,1,NeuralNet,time(s),862.8375487,noselect,XOR,0.2,3
5000,5000,2,1,NeuralNet,time(s),877.5093131,noselect,XOR,0.2,4
5000,5000,2,1,NeuralNet,time(s),877.5093131,noselect,XOR,0.2,4
5000,5000,2,1,NeuralNet,time(s),849.3575983,noselect,XOR,0.2,5
5000,5000,2,1,NeuralNet,time(s),849.3575983,noselect,XOR,0.2,5
5000,5000,2,1,NeuralNet,time(s),477.9847434,noselect,moon,0.8,2
5000,5000,2,1,NeuralNet,time(s),472.5413015,noselect,moon,0.8,3
5000,5000,2,1,NeuralNet,time(s),469.4056857,noselect,moon,0.8,4
5000,5000,2,1,NeuralNet,time(s),470.8149171,noselect,moon,0.8,5
5000,5000,2,1,NeuralNet,time(s),394.0242758,noselect,circle,0.8,2
5000,5000,2,1,NeuralNet,time(s),423.2720594,noselect,circle,0.8,3
5000,5000,2,1,NeuralNet,time(s),421.3601727,noselect,circle,0.8,4
5000,5000,2,1,NeuralNet,time(s),415.7671306,noselect,circle,0.8,5
5000,5000,2,1,NeuralNet,time(s),558.9482262,noselect,blobs,0.8,2
5000,5000,2,1,NeuralNet,time(s),603.0722289,noselect,blobs,0.8,3
5000,5000,2,1,NeuralNet,time(s),575.5278878,noselect,blobs,0.8,4
5000,5000,2,1,NeuralNet,time(s),574.1495731,noselect,blobs,0.8,5
5000,5000,2,1,NeuralNet,time(s),716.3642569,noselect,XOR,0.8,2
5000,5000,2,1,NeuralNet,time(s),720.0434153,noselect,XOR,0.8,3
5000,5000,2,1,NeuralNet,time(s),738.4372261,noselect,XOR,0.8,4
5000,5000,2,1,NeuralNet,time(s),703.0408843,noselect,XOR,0.8,5
5000,5000,2,1,NeuralNet,time(s),362.5055654,noselect,moon,1.5,2
5000,5000,2,1,NeuralNet,time(s),360.3792512,noselect,moon,1.5,3
5000,5000,2,1,NeuralNet,time(s),366.7123148,noselect,moon,1.5,4
5000,5000,2,1,NeuralNet,time(s),354.9677236,noselect,moon,1.5,5
5000,5000,2,1,NeuralNet,time(s),302.9787567,noselect,circle,1.5,2
5000,5000,2,1,NeuralNet,time(s),303.0465741,noselect,circle,1.5,3
5000,5000,2,1,NeuralNet,time(s),296.991766,noselect,circle,1.5,4
5000,5000,2,1,NeuralNet,time(s),298.4947464,noselect,circle,1.5,5
5000,5000,2,1,NeuralNet,time(s),421.9675484,noselect,blobs,1.5,2
5000,5000,2,1,NeuralNet,time(s),438.6030607,noselect,blobs,1.5,3
5000,5000,2,1,NeuralNet,time(s),436.05288,noselect,blobs,1.5,4
5000,5000,2,1,NeuralNet,time(s),435.1991634,noselect,blobs,1.5,5
5000,5000,2,1,NeuralNet,time(s),531.0578129,noselect,XOR,1.5,2
5000,5000,2,1,NeuralNet,time(s),562.2035227,noselect,XOR,1.5,3
5000,5000,2,1,NeuralNet,time(s),550.225553,noselect,XOR,1.5,4
5000,5000,2,1,NeuralNet,time(s),529.6585548,noselect,XOR,1.5,5
5000,5000,2,1,GBDT,acc,0.9674,noselect,moon,0.2,1
5000,5000,2,1,GBDT,acc,0.8778,noselect,circle,0.2,1
5000,5000,2,1,GBDT,acc,0.739,noselect,moon,0.8,1
5000,5000,2,1,GBDT,acc,0.5788,noselect,circle,0.8,1
5000,5000,2,1,GBDT,acc,0.642,noselect,moon,1.5,1
5000,5000,2,1,GBDT,acc,0.5284,noselect,circle,1.5,1
5000,5000,2,1,GBDT,acc,0.9714,noselect,moon,0.2,2
5000,5000,2,1,GBDT,acc,0.9714,noselect,moon,0.2,2
5000,5000,2,1,GBDT,acc,0.9698,noselect,moon,0.2,3
5000,5000,2,1,GBDT,acc,0.9698,noselect,moon,0.2,3
5000,5000,2,1,GBDT,acc,0.9688,noselect,moon,0.2,4
5000,5000,2,1,GBDT,acc,0.9688,noselect,moon,0.2,4
5000,5000,2,1,GBDT,acc,0.9694,noselect,moon,0.2,5
5000,5000,2,1,GBDT,acc,0.9694,noselect,moon,0.2,5
5000,5000,2,1,GBDT,acc,0.881,noselect,circle,0.2,2
5000,5000,2,1,GBDT,acc,0.881,noselect,circle,0.2,2
5000,5000,2,1,GBDT,acc,0.879,noselect,circle,0.2,3
5000,5000,2,1,GBDT,acc,0.879,noselect,circle,0.2,3
5000,5000,2,1,GBDT,acc,0.882,noselect,circle,0.2,4
5000,5000,2,1,GBDT,acc,0.882,noselect,circle,0.2,4
5000,5000,2,1,GBDT,acc,0.88,noselect,circle,0.2,5
5000,5000,2,1,GBDT,acc,0.88,noselect,circle,0.2,5
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,acc,0.9994,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,acc,0.9994,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,acc,0.9798,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,acc,0.9798,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,acc,0.998,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,acc,0.998,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,acc,0.9714,noselect,moon,0.2,2
5000,5000,2,1,GBDT,acc,0.9714,noselect,moon,0.2,2
5000,5000,2,1,GBDT,acc,0.9698,noselect,moon,0.2,3
5000,5000,2,1,GBDT,acc,0.9698,noselect,moon,0.2,3
5000,5000,2,1,GBDT,acc,0.9688,noselect,moon,0.2,4
5000,5000,2,1,GBDT,acc,0.9688,noselect,moon,0.2,4
5000,5000,2,1,GBDT,acc,0.9694,noselect,moon,0.2,5
5000,5000,2,1,GBDT,acc,0.9694,noselect,moon,0.2,5
5000,5000,2,1,GBDT,acc,0.881,noselect,circle,0.2,2
5000,5000,2,1,GBDT,acc,0.881,noselect,circle,0.2,2
5000,5000,2,1,GBDT,acc,0.879,noselect,circle,0.2,3
5000,5000,2,1,GBDT,acc,0.879,noselect,circle,0.2,3
5000,5000,2,1,GBDT,acc,0.882,noselect,circle,0.2,4
5000,5000,2,1,GBDT,acc,0.882,noselect,circle,0.2,4
5000,5000,2,1,GBDT,acc,0.88,noselect,circle,0.2,5
5000,5000,2,1,GBDT,acc,0.88,noselect,circle,0.2,5
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,acc,0.9994,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,acc,0.9994,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,acc,0.9798,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,acc,0.9798,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,acc,0.998,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,acc,0.998,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,acc,0.7386,noselect,moon,0.8,2
5000,5000,2,1,GBDT,acc,0.7332,noselect,moon,0.8,3
5000,5000,2,1,GBDT,acc,0.7396,noselect,moon,0.8,4
5000,5000,2,1,GBDT,acc,0.7382,noselect,moon,0.8,5
5000,5000,2,1,GBDT,acc,0.5696,noselect,circle,0.8,2
5000,5000,2,1,GBDT,acc,0.5772,noselect,circle,0.8,3
5000,5000,2,1,GBDT,acc,0.577,noselect,circle,0.8,4
5000,5000,2,1,GBDT,acc,0.578,noselect,circle,0.8,5
5000,5000,2,1,GBDT,acc,0.8954,noselect,blobs,0.8,2
5000,5000,2,1,GBDT,acc,0.899,noselect,blobs,0.8,3
5000,5000,2,1,GBDT,acc,0.9012,noselect,blobs,0.8,4
5000,5000,2,1,GBDT,acc,0.8944,noselect,blobs,0.8,5
5000,5000,2,1,GBDT,acc,0.8064,noselect,XOR,0.8,2
5000,5000,2,1,GBDT,acc,0.8076,noselect,XOR,0.8,3
5000,5000,2,1,GBDT,acc,0.614,noselect,XOR,0.8,4
5000,5000,2,1,GBDT,acc,0.8074,noselect,XOR,0.8,5
5000,5000,2,1,GBDT,acc,0.643,noselect,moon,1.5,2
5000,5000,2,1,GBDT,acc,0.6422,noselect,moon,1.5,3
5000,5000,2,1,GBDT,acc,0.645,noselect,moon,1.5,4
5000,5000,2,1,GBDT,acc,0.6452,noselect,moon,1.5,5
5000,5000,2,1,GBDT,acc,0.5116,noselect,circle,1.5,2
5000,5000,2,1,GBDT,acc,0.5162,noselect,circle,1.5,3
5000,5000,2,1,GBDT,acc,0.515,noselect,circle,1.5,4
5000,5000,2,1,GBDT,acc,0.513,noselect,circle,1.5,5
5000,5000,2,1,GBDT,acc,0.748,noselect,blobs,1.5,2
5000,5000,2,1,GBDT,acc,0.744,noselect,blobs,1.5,3
5000,5000,2,1,GBDT,acc,0.7458,noselect,blobs,1.5,4
5000,5000,2,1,GBDT,acc,0.7474,noselect,blobs,1.5,5
5000,5000,2,1,GBDT,acc,0.6188,noselect,XOR,1.5,2
5000,5000,2,1,GBDT,acc,0.6198,noselect,XOR,1.5,3
5000,5000,2,1,GBDT,acc,0.6128,noselect,XOR,1.5,4
5000,5000,2,1,GBDT,acc,0.6214,noselect,XOR,1.5,5
5000,5000,2,1,GBDT,f1,0.967328122,noselect,moon,0.2,1
5000,5000,2,1,GBDT,f1,0.876490803,noselect,circle,0.2,1
5000,5000,2,1,GBDT,f1,0.738634088,noselect,moon,0.8,1
5000,5000,2,1,GBDT,f1,0.625533428,noselect,circle,0.8,1
5000,5000,2,1,GBDT,f1,0.639258364,noselect,moon,1.5,1
5000,5000,2,1,GBDT,f1,0.592182636,noselect,circle,1.5,1
5000,5000,2,1,GBDT,f1,0.971462782,noselect,moon,0.2,2
5000,5000,2,1,GBDT,f1,0.971462782,noselect,moon,0.2,2
5000,5000,2,1,GBDT,f1,0.969842221,noselect,moon,0.2,3
5000,5000,2,1,GBDT,f1,0.969842221,noselect,moon,0.2,3
5000,5000,2,1,GBDT,f1,0.969047619,noselect,moon,0.2,4
5000,5000,2,1,GBDT,f1,0.969047619,noselect,moon,0.2,4
5000,5000,2,1,GBDT,f1,0.969393879,noselect,moon,0.2,5
5000,5000,2,1,GBDT,f1,0.969393879,noselect,moon,0.2,5
5000,5000,2,1,GBDT,f1,0.882480743,noselect,circle,0.2,2
5000,5000,2,1,GBDT,f1,0.882480743,noselect,circle,0.2,2
5000,5000,2,1,GBDT,f1,0.879313784,noselect,circle,0.2,3
5000,5000,2,1,GBDT,f1,0.879313784,noselect,circle,0.2,3
5000,5000,2,1,GBDT,f1,0.881239936,noselect,circle,0.2,4
5000,5000,2,1,GBDT,f1,0.881239936,noselect,circle,0.2,4
5000,5000,2,1,GBDT,f1,0.880952381,noselect,circle,0.2,5
5000,5000,2,1,GBDT,f1,0.880952381,noselect,circle,0.2,5
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,f1,0.99940036,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,f1,0.99940036,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,f1,0.979852384,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,f1,0.979852384,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,f1,0.998001599,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,f1,0.998001599,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,f1,0.971462782,noselect,moon,0.2,2
5000,5000,2,1,GBDT,f1,0.971462782,noselect,moon,0.2,2
5000,5000,2,1,GBDT,f1,0.969842221,noselect,moon,0.2,3
5000,5000,2,1,GBDT,f1,0.969842221,noselect,moon,0.2,3
5000,5000,2,1,GBDT,f1,0.969047619,noselect,moon,0.2,4
5000,5000,2,1,GBDT,f1,0.969047619,noselect,moon,0.2,4
5000,5000,2,1,GBDT,f1,0.969393879,noselect,moon,0.2,5
5000,5000,2,1,GBDT,f1,0.969393879,noselect,moon,0.2,5
5000,5000,2,1,GBDT,f1,0.882480743,noselect,circle,0.2,2
5000,5000,2,1,GBDT,f1,0.882480743,noselect,circle,0.2,2
5000,5000,2,1,GBDT,f1,0.879313784,noselect,circle,0.2,3
5000,5000,2,1,GBDT,f1,0.879313784,noselect,circle,0.2,3
5000,5000,2,1,GBDT,f1,0.881239936,noselect,circle,0.2,4
5000,5000,2,1,GBDT,f1,0.881239936,noselect,circle,0.2,4
5000,5000,2,1,GBDT,f1,0.880952381,noselect,circle,0.2,5
5000,5000,2,1,GBDT,f1,0.880952381,noselect,circle,0.2,5
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,f1,0.99940036,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,f1,0.99940036,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,f1,0.979852384,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,f1,0.979852384,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,f1,0.998001599,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,f1,0.998001599,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,f1,0.730125955,noselect,moon,0.8,2
5000,5000,2,1,GBDT,f1,0.729521492,noselect,moon,0.8,3
5000,5000,2,1,GBDT,f1,0.735150529,noselect,moon,0.8,4
5000,5000,2,1,GBDT,f1,0.738983051,noselect,moon,0.8,5
5000,5000,2,1,GBDT,f1,0.628581291,noselect,circle,0.8,2
5000,5000,2,1,GBDT,f1,0.626105412,noselect,circle,0.8,3
5000,5000,2,1,GBDT,f1,0.597832288,noselect,circle,0.8,4
5000,5000,2,1,GBDT,f1,0.590926716,noselect,circle,0.8,5
5000,5000,2,1,GBDT,f1,0.893763965,noselect,blobs,0.8,2
5000,5000,2,1,GBDT,f1,0.900492611,noselect,blobs,0.8,3
5000,5000,2,1,GBDT,f1,0.901357827,noselect,blobs,0.8,4
5000,5000,2,1,GBDT,f1,0.892156863,noselect,blobs,0.8,5
5000,5000,2,1,GBDT,f1,0.802931596,noselect,XOR,0.8,2
5000,5000,2,1,GBDT,f1,0.806438632,noselect,XOR,0.8,3
5000,5000,2,1,GBDT,f1,0.605316973,noselect,XOR,0.8,4
5000,5000,2,1,GBDT,f1,0.812390415,noselect,XOR,0.8,5
5000,5000,2,1,GBDT,f1,0.64206938,noselect,moon,1.5,2
5000,5000,2,1,GBDT,f1,0.626279507,noselect,moon,1.5,3
5000,5000,2,1,GBDT,f1,0.652981427,noselect,moon,1.5,4
5000,5000,2,1,GBDT,f1,0.643201931,noselect,moon,1.5,5
5000,5000,2,1,GBDT,f1,0.578529513,noselect,circle,1.5,2
5000,5000,2,1,GBDT,f1,0.636950323,noselect,circle,1.5,3
5000,5000,2,1,GBDT,f1,0.50520302,noselect,circle,1.5,4
5000,5000,2,1,GBDT,f1,0.578208904,noselect,circle,1.5,5
5000,5000,2,1,GBDT,f1,0.756662804,noselect,blobs,1.5,2
5000,5000,2,1,GBDT,f1,0.743897559,noselect,blobs,1.5,3
5000,5000,2,1,GBDT,f1,0.761672605,noselect,blobs,1.5,4
5000,5000,2,1,GBDT,f1,0.757999617,noselect,blobs,1.5,5
5000,5000,2,1,GBDT,f1,0.616190093,noselect,XOR,1.5,2
5000,5000,2,1,GBDT,f1,0.619876025,noselect,XOR,1.5,3
5000,5000,2,1,GBDT,f1,0.621579359,noselect,XOR,1.5,4
5000,5000,2,1,GBDT,f1,0.641951958,noselect,XOR,1.5,5
5000,5000,2,1,GBDT,auc,0.99388536,noselect,moon,0.2,1
5000,5000,2,1,GBDT,auc,0.95042256,noselect,circle,0.2,1
5000,5000,2,1,GBDT,auc,0.81166288,noselect,moon,0.8,1
5000,5000,2,1,GBDT,auc,0.60660592,noselect,circle,0.8,1
5000,5000,2,1,GBDT,auc,0.69721432,noselect,moon,1.5,1
5000,5000,2,1,GBDT,auc,0.540164,noselect,circle,1.5,1
5000,5000,2,1,GBDT,auc,0.99424304,noselect,moon,0.2,2
5000,5000,2,1,GBDT,auc,0.99424304,noselect,moon,0.2,2
5000,5000,2,1,GBDT,auc,0.9947208,noselect,moon,0.2,3
5000,5000,2,1,GBDT,auc,0.9947208,noselect,moon,0.2,3
5000,5000,2,1,GBDT,auc,0.99463072,noselect,moon,0.2,4
5000,5000,2,1,GBDT,auc,0.99463072,noselect,moon,0.2,4
5000,5000,2,1,GBDT,auc,0.99475616,noselect,moon,0.2,5
5000,5000,2,1,GBDT,auc,0.99475616,noselect,moon,0.2,5
5000,5000,2,1,GBDT,auc,0.95014056,noselect,circle,0.2,2
5000,5000,2,1,GBDT,auc,0.95014056,noselect,circle,0.2,2
5000,5000,2,1,GBDT,auc,0.9500972,noselect,circle,0.2,3
5000,5000,2,1,GBDT,auc,0.9500972,noselect,circle,0.2,3
5000,5000,2,1,GBDT,auc,0.94992848,noselect,circle,0.2,4
5000,5000,2,1,GBDT,auc,0.94992848,noselect,circle,0.2,4
5000,5000,2,1,GBDT,auc,0.94975768,noselect,circle,0.2,5
5000,5000,2,1,GBDT,auc,0.94975768,noselect,circle,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,auc,0.99958336,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,auc,0.99958336,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,auc,0.99999024,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,auc,0.99999024,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,auc,0.99424304,noselect,moon,0.2,2
5000,5000,2,1,GBDT,auc,0.99424304,noselect,moon,0.2,2
5000,5000,2,1,GBDT,auc,0.9947208,noselect,moon,0.2,3
5000,5000,2,1,GBDT,auc,0.9947208,noselect,moon,0.2,3
5000,5000,2,1,GBDT,auc,0.99463072,noselect,moon,0.2,4
5000,5000,2,1,GBDT,auc,0.99463072,noselect,moon,0.2,4
5000,5000,2,1,GBDT,auc,0.9947568,noselect,moon,0.2,5
5000,5000,2,1,GBDT,auc,0.9947568,noselect,moon,0.2,5
5000,5000,2,1,GBDT,auc,0.9501532,noselect,circle,0.2,2
5000,5000,2,1,GBDT,auc,0.9501532,noselect,circle,0.2,2
5000,5000,2,1,GBDT,auc,0.9500972,noselect,circle,0.2,3
5000,5000,2,1,GBDT,auc,0.9500972,noselect,circle,0.2,3
5000,5000,2,1,GBDT,auc,0.9499296,noselect,circle,0.2,4
5000,5000,2,1,GBDT,auc,0.9499296,noselect,circle,0.2,4
5000,5000,2,1,GBDT,auc,0.94976184,noselect,circle,0.2,5
5000,5000,2,1,GBDT,auc,0.94976184,noselect,circle,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,auc,0.99958336,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,auc,0.99958336,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,auc,0.99999024,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,auc,0.99999024,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,auc,0.80705952,noselect,moon,0.8,2
5000,5000,2,1,GBDT,auc,0.80770824,noselect,moon,0.8,3
5000,5000,2,1,GBDT,auc,0.80827816,noselect,moon,0.8,4
5000,5000,2,1,GBDT,auc,0.80886144,noselect,moon,0.8,5
5000,5000,2,1,GBDT,auc,0.5936592,noselect,circle,0.8,2
5000,5000,2,1,GBDT,auc,0.60472,noselect,circle,0.8,3
5000,5000,2,1,GBDT,auc,0.59349592,noselect,circle,0.8,4
5000,5000,2,1,GBDT,auc,0.60602608,noselect,circle,0.8,5
5000,5000,2,1,GBDT,auc,0.96271328,noselect,blobs,0.8,2
5000,5000,2,1,GBDT,auc,0.95873168,noselect,blobs,0.8,3
5000,5000,2,1,GBDT,auc,0.96024128,noselect,blobs,0.8,4
5000,5000,2,1,GBDT,auc,0.96214088,noselect,blobs,0.8,5
5000,5000,2,1,GBDT,auc,0.83565768,noselect,XOR,0.8,2
5000,5000,2,1,GBDT,auc,0.8887972,noselect,XOR,0.8,3
5000,5000,2,1,GBDT,auc,0.66184464,noselect,XOR,0.8,4
5000,5000,2,1,GBDT,auc,0.8623736,noselect,XOR,0.8,5
5000,5000,2,1,GBDT,auc,0.69523672,noselect,moon,1.5,2
5000,5000,2,1,GBDT,auc,0.69545752,noselect,moon,1.5,3
5000,5000,2,1,GBDT,auc,0.6933792,noselect,moon,1.5,4
5000,5000,2,1,GBDT,auc,0.69788352,noselect,moon,1.5,5
5000,5000,2,1,GBDT,auc,0.51253304,noselect,circle,1.5,2
5000,5000,2,1,GBDT,auc,0.5223696,noselect,circle,1.5,3
5000,5000,2,1,GBDT,auc,0.51912728,noselect,circle,1.5,4
5000,5000,2,1,GBDT,auc,0.52131744,noselect,circle,1.5,5
5000,5000,2,1,GBDT,auc,0.82835024,noselect,blobs,1.5,2
5000,5000,2,1,GBDT,auc,0.8283604,noselect,blobs,1.5,3
5000,5000,2,1,GBDT,auc,0.82529904,noselect,blobs,1.5,4
5000,5000,2,1,GBDT,auc,0.82227024,noselect,blobs,1.5,5
5000,5000,2,1,GBDT,auc,0.65235712,noselect,XOR,1.5,2
5000,5000,2,1,GBDT,auc,0.65117808,noselect,XOR,1.5,3
5000,5000,2,1,GBDT,auc,0.64626832,noselect,XOR,1.5,4
5000,5000,2,1,GBDT,auc,0.64615536,noselect,XOR,1.5,5
5000,5000,2,1,GBDT,time(s),5.281879425,noselect,moon,0.2,1
5000,5000,2,1,GBDT,time(s),5.316786289,noselect,circle,0.2,1
5000,5000,2,1,GBDT,time(s),5.374630928,noselect,moon,0.8,1
5000,5000,2,1,GBDT,time(s),5.101361036,noselect,circle,0.8,1
5000,5000,2,1,GBDT,time(s),5.273923635,noselect,moon,1.5,1
5000,5000,2,1,GBDT,time(s),5.102390051,noselect,circle,1.5,1
5000,5000,2,1,GBDT,time(s),5.243980169,noselect,moon,0.2,2
5000,5000,2,1,GBDT,time(s),5.243980169,noselect,moon,0.2,2
5000,5000,2,1,GBDT,time(s),5.228021622,noselect,moon,0.2,3
5000,5000,2,1,GBDT,time(s),5.228021622,noselect,moon,0.2,3
5000,5000,2,1,GBDT,time(s),5.275894642,noselect,moon,0.2,4
5000,5000,2,1,GBDT,time(s),5.275894642,noselect,moon,0.2,4
5000,5000,2,1,GBDT,time(s),5.274898052,noselect,moon,0.2,5
5000,5000,2,1,GBDT,time(s),5.274898052,noselect,moon,0.2,5
5000,5000,2,1,GBDT,time(s),5.297836304,noselect,circle,0.2,2
5000,5000,2,1,GBDT,time(s),5.297836304,noselect,circle,0.2,2
5000,5000,2,1,GBDT,time(s),5.317783117,noselect,circle,0.2,3
5000,5000,2,1,GBDT,time(s),5.317783117,noselect,circle,0.2,3
5000,5000,2,1,GBDT,time(s),5.27090764,noselect,circle,0.2,4
5000,5000,2,1,GBDT,time(s),5.27090764,noselect,circle,0.2,4
5000,5000,2,1,GBDT,time(s),5.271905184,noselect,circle,0.2,5
5000,5000,2,1,GBDT,time(s),5.271905184,noselect,circle,0.2,5
5000,5000,2,1,GBDT,time(s),3.492661238,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,time(s),3.492661238,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,time(s),3.472714663,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,time(s),3.472714663,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,time(s),3.540565252,noselect,blobs,0.2,4
